amount,log_amount,amount_zscore,amount_vs_user_avg,amount_vs_user_std,is_high_amount,is_very_high_amount,user_tx_count,user_tx_last_hour,user_tx_last_day,velocity_ratio,hour,day_of_week,is_weekend,is_night,is_business_hours,merchant_risk_score,is_high_risk_location,is_high_risk_category,is_new_merchant,amount_x_merchant_risk,amount_x_night,is_fraud,user_id,merchant,category,location
1444.38,7.2761,2.986,0.5757,-3.4005,1,0,81,5,4,1.6336,5,0,0,1,0,0.246,0,0,1,0.7346,2.986,0,USR-0124,Shell Gas,food,"Seattle, US"
504.77,6.2261,0.6369,1.4894,-0.787,0,0,20,10,34,0.99,6,4,0,0,0,0.01,1,1,1,0.0064,0.0,0,USR-0143,McDonald's,electronics,Unknown Location
866.33,6.7654,1.5408,-1.7941,0.1848,0,0,67,2,5,2.6098,9,2,0,0,1,0.8417,1,0,1,1.2969,0.0,1,USR-0025,CryptoBridge,retail,Unknown Location
1556.52,7.3509,3.2663,-4.3975,2.1353,1,0,97,15,7,2.1249,4,2,0,1,0,0.0769,0,0,0,0.2512,3.2663,1,USR-0036,Amazon,food,"Austin, US"
1564.83,7.3562,3.2871,2.3609,1.1272,1,0,137,15,6,1.1836,4,1,0,1,0,0.4034,0,1,0,1.326,3.2871,0,USR-0051,Netflix,crypto,"Chicago, US"
496.27,6.2091,0.6157,1.4264,-2.2761,0,0,149,13,4,0.8277,18,0,0,0,0,0.01,0,1,1,0.0062,0.0,0,USR-0015,Walmart,travel,"San Francisco, US"
1704.16,7.4414,3.6354,4.533,2.8456,1,0,52,13,11,2.6901,11,2,0,0,1,0.3871,1,0,0,1.4073,0.0,0,USR-0068,Walmart,clothing,Unknown Location
400.66,5.9956,0.3767,-3.9078,1.4679,0,0,43,9,13,0.6751,7,5,1,0,0,0.6321,1,0,1,0.2381,0.0,1,USR-0021,PawnShop Plus,food,offshore
978.99,6.8875,1.8225,4.0718,-2.9063,0,0,115,15,14,2.5342,0,2,0,1,0,0.99,0,0,0,1.8043,1.8225,0,USR-0141,Wire Transfer Co,clothing,"New York, US"
418.18,6.0383,0.4204,5.0262,-4.0967,0,0,164,6,13,0.5505,4,0,0,1,0,0.6368,1,0,1,0.2677,0.4204,0,USR-0019,Casino Royal,retail,Unknown Location
533.88,6.282,0.7097,1.3457,-3.1749,0,0,202,15,20,0.7335,8,0,0,0,0,0.01,0,0,1,0.0071,0.0,0,USR-0034,Walmart,healthcare,"San Francisco, US"
844.85,6.7403,1.4871,2.0645,-2.9685,0,0,254,6,9,1.5389,4,1,0,1,0,0.5491,1,0,1,0.8166,1.4871,0,USR-0078,Netflix,retail,Unknown Location
1135.67,7.0359,2.2142,2.2186,-0.8735,1,0,146,5,9,1.0886,2,2,0,1,0,0.01,0,0,1,0.0221,2.2142,0,USR-0125,Shell Gas,healthcare,"Seattle, US"
864.34,6.7631,1.5359,-1.3592,-0.0362,0,0,85,8,14,2.7093,18,2,0,0,0,0.99,0,0,1,1.5205,0.0,1,USR-0196,Wire Transfer Co,healthcare,"Austin, US"
1372.1,7.2248,2.8052,1.9663,-0.085,1,0,46,4,12,0.892,5,0,0,1,0,0.01,0,1,1,0.0281,2.8052,0,USR-0117,Shell Gas,gambling,"New York, US"
391.75,5.9732,0.3544,-0.5679,-1.6413,0,0,130,14,6,2.0563,7,4,0,0,0,0.2057,0,1,1,0.0729,0.0,0,USR-0052,Amazon,crypto,"Seattle, US"
225.02,5.4206,-0.0624,1.5538,-3.8036,0,0,107,3,18,1.1649,3,5,1,1,0,0.2445,1,1,1,-0.0153,-0.0624,0,USR-0027,Netflix,crypto,Unknown Location
999.51,6.9083,1.8738,1.0887,0.6411,0,0,34,6,10,2.2568,2,1,0,1,0,0.4477,0,0,0,0.8389,1.8738,0,USR-0157,Shell Gas,food,"Seattle, US"
754.46,6.6273,1.2612,0.3714,0.89,0,0,61,2,12,0.6058,9,3,0,0,1,0.0744,0,0,0,0.0938,0.0,0,USR-0156,Netflix,retail,"Austin, US"
339.65,5.8309,0.2241,-1.5586,-1.3118,0,0,81,10,3,1.3054,2,0,0,1,0,0.281,0,0,1,0.063,0.2241,0,USR-0035,Netflix,food,"San Francisco, US"
1599.44,7.378,3.3736,3.6323,2.8318,1,0,95,14,16,1.1767,3,1,0,1,0,0.8322,1,0,0,2.8075,3.3736,0,USR-0136,CryptoBridge,utilities,Unknown Location
378.89,5.9399,0.3222,1.9857,-3.0418,0,0,70,4,3,2.0648,2,6,1,1,0,0.7422,0,1,1,0.2391,0.3222,0,USR-0144,Casino Royal,electronics,"Austin, US"
273.92,5.6165,0.0598,-5.1177,3.04,0,0,83,10,5,1.11,3,0,0,1,0,0.3121,1,0,0,0.0187,0.0598,1,USR-0106,McDonald's,utilities,Unknown Location
161.24,5.0891,-0.2219,-0.196,0.2209,0,0,47,1,6,0.6841,19,5,1,0,0,0.052,0,0,0,-0.0115,-0.0,0,USR-0164,Netflix,retail,"Seattle, US"
691.15,6.5398,1.1029,1.1289,1.018,0,0,42,0,5,1.678,14,0,0,0,1,0.2977,1,0,1,0.3283,0.0,1,USR-0158,Netflix,retail,offshore
592.71,6.3864,0.8568,1.5437,0.4659,0,0,103,9,11,0.7151,2,1,0,1,0,0.3733,0,0,0,0.3198,0.8568,0,USR-0146,Walmart,food,"Austin, US"
999.86,6.9086,1.8746,5.7536,2.2248,0,0,138,15,8,1.1803,12,5,1,0,0,0.6354,1,0,0,1.1911,0.0,0,USR-0002,Casino Royal,healthcare,anonymous
1132.34,7.0329,2.2058,-1.5427,-1.5901,1,0,57,2,12,1.8471,15,1,0,0,1,0.3336,0,0,0,0.7359,0.0,0,USR-0177,Target,food,"Seattle, US"
1253.14,7.1342,2.5079,1.2716,2.2214,1,0,48,3,3,1.1504,1,4,0,1,0,0.7368,1,0,1,1.8478,2.5079,1,USR-0077,CryptoBridge,utilities,anonymous
1177.44,7.0719,2.3186,3.3091,1.9885,1,0,180,1,6,1.3853,8,2,0,0,0,0.3059,1,0,0,0.7093,0.0,0,USR-0132,Amazon,food,offshore
805.6,6.6928,1.389,-0.3239,1.6593,0,0,84,0,20,0.8125,9,1,0,0,1,0.289,1,0,0,0.4014,0.0,0,USR-0090,McDonald's,healthcare,Unknown Location
319.22,5.769,0.1731,-1.9459,3.5883,0,0,77,7,6,2.1189,10,3,0,0,1,0.621,0,1,1,0.1075,0.0,0,USR-0089,Wire Transfer Co,electronics,"Seattle, US"
304.57,5.7222,0.1364,3.0897,-0.6623,0,0,46,15,24,1.3142,11,3,0,0,1,0.5691,1,0,0,0.0776,0.0,0,USR-0094,Casino Royal,retail,Unknown Location
1900.09,7.5502,4.1252,2.2016,-2.8916,1,0,73,5,5,1.5441,7,2,0,0,0,0.1206,0,0,0,0.4975,0.0,0,USR-0007,Amazon,food,"New York, US"
1119.51,7.0215,2.1738,3.7819,-0.6925,1,0,34,14,8,1.8471,9,1,0,0,1,0.3071,1,0,0,0.6676,0.0,0,USR-0095,Uber,utilities,Unknown Location
392.77,5.9758,0.3569,-0.541,-1.0134,0,0,144,7,4,0.8668,5,1,0,1,0,0.1999,0,0,0,0.0713,0.3569,0,USR-0108,Amazon,utilities,"San Francisco, US"
1813.06,7.5033,3.9076,-0.3707,1.4088,1,0,105,14,16,0.9098,10,2,0,0,1,0.3406,0,1,1,1.3309,0.0,0,USR-0074,Target,crypto,"San Francisco, US"
213.05,5.3662,-0.0924,-0.7709,0.0375,0,0,59,0,13,1.4101,6,5,1,0,0,0.1087,0,0,0,-0.01,-0.0,0,USR-0039,Amazon,food,"San Francisco, US"
1085.21,6.9904,2.088,2.5186,0.8447,1,0,108,4,8,1.3076,3,1,0,1,0,0.2905,0,0,0,0.6066,2.088,0,USR-0141,Target,healthcare,"New York, US"
996.83,6.9056,1.8671,3.2621,-2.668,0,0,63,4,10,1.4858,9,3,0,0,1,0.01,0,0,0,0.0187,0.0,0,USR-0159,Netflix,retail,"Chicago, US"
81.0,4.4067,-0.4225,2.029,2.9191,0,0,70,5,3,1.2462,3,3,0,1,0,0.6623,1,0,1,-0.2798,-0.4225,1,USR-0071,PawnShop Plus,food,offshore
2301.57,7.7418,5.1289,1.3364,-1.9592,1,0,114,15,22,0.9822,20,4,0,0,0,0.01,0,1,1,0.0513,0.0,0,USR-0191,McDonald's,electronics,"San Francisco, US"
1101.06,7.0049,2.1276,-0.8025,0.8638,1,0,117,8,3,0.695,9,4,0,0,1,0.3162,0,1,1,0.6727,0.0,0,USR-0056,Netflix,gambling,"Chicago, US"
726.36,6.5894,1.1909,3.203,-0.145,0,0,111,12,9,2.3699,6,3,0,0,0,0.4579,1,1,0,0.5453,0.0,0,USR-0170,Netflix,electronics,offshore
487.94,6.1922,0.5948,0.3259,0.1294,0,0,29,11,23,0.912,4,2,0,1,0,0.6304,1,0,0,0.375,0.5948,0,USR-0189,PawnShop Plus,utilities,Unknown Location
1560.17,7.3532,3.2754,2.5096,-1.314,1,0,207,0,6,0.6959,3,0,0,1,0,0.041,1,0,0,0.1343,3.2754,0,USR-0042,Shell Gas,healthcare,Unknown Location
1817.18,7.5056,3.918,-1.5262,-1.0404,1,0,82,15,20,1.1971,2,1,0,1,0,0.01,0,1,1,0.0392,3.918,0,USR-0184,Walmart,travel,"Seattle, US"
535.9,6.2858,0.7148,-3.4547,1.3985,0,0,95,10,13,0.8926,2,3,0,1,0,0.4478,0,0,0,0.3201,0.7148,1,USR-0036,Starbucks,healthcare,"Chicago, US"
248.19,5.5182,-0.0045,0.4451,2.0396,0,0,30,2,7,0.6251,6,2,0,0,0,0.0222,1,0,0,-0.0001,-0.0,0,USR-0084,Shell Gas,healthcare,offshore
211.11,5.3571,-0.0972,3.4567,-2.5744,0,0,88,2,10,1.0844,7,5,1,0,0,0.1279,1,1,1,-0.0124,-0.0,0,USR-0196,Amazon,electronics,offshore
1130.77,7.0315,2.2019,3.9486,4.2355,1,0,40,10,19,0.8334,8,4,0,0,0,0.5526,1,1,0,1.2168,0.0,0,USR-0118,Unknown Vendor,crypto,offshore
1669.88,7.4211,3.5497,3.2483,-0.8508,1,0,66,12,7,3.4334,4,5,1,1,0,0.369,1,1,0,1.3098,3.5497,0,USR-0007,Amazon,gambling,offshore
1377.85,7.229,2.8196,1.6118,-2.2276,1,0,62,6,4,0.5819,18,0,0,0,0,0.2054,0,1,1,0.5791,0.0,0,USR-0054,Shell Gas,crypto,"Seattle, US"
375.46,5.9308,0.3136,2.1268,-5.6807,0,0,240,15,15,0.5842,6,0,0,0,0,0.01,0,0,1,0.0031,0.0,0,USR-0129,Shell Gas,retail,"San Francisco, US"
1155.33,7.053,2.2633,0.1576,-1.5102,1,0,184,9,3,0.5623,12,6,1,0,0,0.1183,0,1,1,0.2677,0.0,0,USR-0172,Amazon,gambling,"San Francisco, US"
619.16,6.43,0.9229,1.6603,0.3951,0,0,28,6,8,1.4129,6,5,1,0,0,0.6547,0,1,1,0.6042,0.0,0,USR-0120,Wire Transfer Co,crypto,"Austin, US"
348.59,5.8568,0.2465,2.4919,0.9494,0,0,63,6,12,1.2852,5,6,1,1,0,0.0222,0,1,1,0.0055,0.2465,0,USR-0173,Amazon,electronics,"New York, US"
1163.07,7.0597,2.2827,2.5477,0.9777,1,0,68,11,10,1.0473,6,1,0,0,0,0.4579,1,0,0,1.0452,0.0,0,USR-0106,Uber,healthcare,anonymous
171.48,5.1503,-0.1963,-0.1858,-0.3667,0,0,54,7,19,1.0551,15,0,0,0,1,0.0791,1,0,0,-0.0155,-0.0,0,USR-0047,Shell Gas,food,anonymous
1546.52,7.3444,3.2413,-3.2946,1.3933,1,0,124,7,9,2.813,0,1,0,1,0,0.3931,0,1,0,1.2742,3.2413,1,USR-0123,Amazon,travel,"Chicago, US"
847.29,6.7432,1.4932,5.1278,2.2679,0,0,131,13,14,1.4513,5,2,0,1,0,0.4923,1,0,0,0.7351,1.4932,0,USR-0141,Target,clothing,offshore
379.14,5.9405,0.3228,-0.2665,-2.2143,0,0,25,4,10,0.6074,8,3,0,0,0,0.4198,0,0,0,0.1355,0.0,0,USR-0119,Starbucks,healthcare,"Chicago, US"
2263.65,7.7252,5.0341,2.7347,-3.505,1,0,56,5,25,1.4567,21,1,0,0,0,0.01,0,1,1,0.0503,0.0,0,USR-0150,Target,electronics,"Seattle, US"
138.81,4.9403,-0.278,-0.2851,0.9951,0,0,96,15,24,1.4985,4,4,0,1,0,0.99,1,0,1,-0.2752,-0.278,1,USR-0118,Casino Royal,healthcare,offshore
556.63,6.3237,0.7666,-0.615,-4.0513,0,0,168,12,17,0.697,11,5,1,0,0,0.3715,0,0,0,0.2848,0.0,0,USR-0021,McDonald's,retail,"Austin, US"
899.48,6.8029,1.6237,2.2506,3.5105,0,0,127,7,17,1.0175,5,1,0,1,0,0.1828,1,1,0,0.2968,1.6237,0,USR-0137,Uber,electronics,offshore
1696.01,7.4366,3.615,4.8051,0.0822,1,0,70,14,6,1.9428,10,6,1,0,0,0.5583,1,1,0,2.0183,0.0,0,USR-0026,Wire Transfer Co,crypto,offshore
739.65,6.6075,1.2241,3.2422,-3.319,0,0,63,0,26,2.6744,12,4,0,0,1,0.01,1,1,0,0.0122,0.0,0,USR-0009,Target,gambling,Unknown Location
1168.29,7.0642,2.2957,0.622,-0.982,1,0,37,15,21,1.7616,5,4,0,1,0,0.01,1,1,0,0.023,2.2957,1,USR-0015,Target,travel,Unknown Location
840.36,6.735,1.4759,0.2367,-2.3663,0,0,47,4,6,1.5462,3,5,1,1,0,0.4137,0,0,1,0.6106,1.4759,0,USR-0010,Walmart,healthcare,"Seattle, US"
1298.65,7.1699,2.6216,1.8871,-4.576,1,0,184,7,9,1.3812,13,1,0,0,1,0.1458,0,1,1,0.3822,0.0,0,USR-0122,Amazon,travel,"San Francisco, US"
143.66,4.9744,-0.2659,-1.6056,-0.0176,0,0,28,3,4,1.9877,8,2,0,0,0,0.7715,0,1,1,-0.2051,-0.0,0,USR-0121,Wire Transfer Co,gambling,"New York, US"
440.16,6.0894,0.4754,0.0761,0.6908,0,0,81,8,11,0.572,3,2,0,1,0,0.0727,0,1,1,0.0346,0.4754,0,USR-0125,McDonald's,gambling,"San Francisco, US"
1284.88,7.1592,2.5872,-1.4747,-1.0964,1,0,201,3,8,0.7361,2,2,0,1,0,0.7014,1,0,1,1.8147,2.5872,1,USR-0170,PawnShop Plus,food,Unknown Location
1402.18,7.2465,2.8804,2.4536,1.6853,1,0,83,11,9,1.0228,13,5,1,0,0,0.3064,1,1,0,0.8826,0.0,0,USR-0072,Target,crypto,anonymous
781.48,6.6625,1.3287,-3.6419,0.7651,0,0,36,9,13,0.8672,9,3,0,0,1,0.01,1,0,0,0.0133,0.0,0,USR-0152,Netflix,clothing,Unknown Location
1231.25,7.1166,2.4531,5.1101,3.9094,1,0,152,4,3,1.7326,9,5,1,0,0,0.414,1,0,0,1.0156,0.0,0,USR-0049,Uber,clothing,offshore
389.42,5.9672,0.3486,-1.4255,3.4593,0,0,45,0,7,1.3216,3,2,0,1,0,0.3958,1,1,1,0.138,0.3486,0,USR-0154,Uber,electronics,offshore
96.98,4.5848,-0.3825,3.6415,-3.3599,0,0,133,1,3,1.1399,0,3,0,1,0,0.01,0,0,1,-0.0038,-0.3825,0,USR-0091,Amazon,clothing,"Austin, US"
1692.59,7.4346,3.6065,0.1364,0.0315,1,0,188,15,28,0.7021,15,4,0,0,1,0.01,0,1,1,0.0361,0.0,0,USR-0037,Shell Gas,crypto,"Chicago, US"
199.7,5.3018,-0.1258,1.2361,1.1167,0,0,80,0,5,0.9605,20,0,0,0,0,0.0333,1,0,1,-0.0042,-0.0,0,USR-0068,Walmart,healthcare,offshore
1110.97,7.0139,2.1524,1.8955,-0.2355,1,0,38,7,7,0.998,12,0,0,0,1,0.6716,0,1,1,1.4456,0.0,0,USR-0050,PawnShop Plus,travel,"Austin, US"
492.54,6.2016,0.6064,3.5599,1.6703,0,0,28,9,22,0.6823,14,2,0,0,1,0.01,1,0,0,0.0061,0.0,0,USR-0152,Shell Gas,healthcare,offshore
857.29,6.7549,1.5182,-4.5013,-1.8718,0,0,109,0,11,1.1344,4,6,1,1,0,0.4546,1,0,1,0.6902,1.5182,1,USR-0019,Shell Gas,healthcare,anonymous
669.22,6.5076,1.0481,0.7979,-1.1455,0,0,21,7,13,0.8403,5,4,0,1,0,0.1414,0,0,0,0.1482,1.0481,0,USR-0100,Walmart,utilities,"Chicago, US"
806.21,6.6936,1.3905,0.5686,5.491,0,0,150,15,8,0.9183,10,2,0,0,1,0.01,1,0,0,0.0139,0.0,0,USR-0060,Shell Gas,clothing,anonymous
2339.84,7.7583,5.2246,5.7944,-3.6331,1,0,78,4,13,1.2227,5,2,0,1,0,0.01,0,0,0,0.0522,5.2246,0,USR-0167,Shell Gas,healthcare,"New York, US"
1343.19,7.2035,2.733,2.3598,-1.7727,1,0,59,5,21,0.9,2,2,0,1,0,0.0612,1,1,0,0.1673,2.733,0,USR-0089,Uber,electronics,anonymous
1345.63,7.2054,2.7391,6.0735,-1.4399,1,0,146,15,11,0.7375,11,4,0,0,1,0.0522,1,1,0,0.143,0.0,0,USR-0146,Uber,gambling,anonymous
1561.02,7.3537,3.2776,0.838,-4.7971,1,0,80,12,9,1.2643,9,0,0,0,1,0.01,0,0,1,0.0328,0.0,0,USR-0147,Starbucks,healthcare,"New York, US"
927.5,6.8336,1.6938,4.78,0.8544,0,0,21,15,8,0.6387,3,4,0,1,0,0.884,1,1,0,1.4973,1.6938,0,USR-0164,Casino Royal,gambling,offshore
1048.57,6.9561,1.9964,3.2406,-0.3575,1,0,34,1,9,1.2556,10,6,1,0,0,0.2837,0,0,1,0.5664,0.0,0,USR-0183,Shell Gas,healthcare,"Chicago, US"
1271.51,7.1487,2.5538,1.5305,2.9505,1,0,84,12,18,1.3496,3,2,0,1,0,0.563,1,1,0,1.4378,2.5538,0,USR-0069,Unknown Vendor,electronics,anonymous
241.82,5.4923,-0.0205,-1.0102,2.1411,0,0,140,4,15,1.8757,1,1,0,1,0,0.9052,1,0,1,-0.0186,-0.0205,1,USR-0175,Unknown Vendor,retail,offshore
933.38,6.8399,1.7084,-0.5567,2.4537,0,0,98,10,7,0.934,12,3,0,0,1,0.01,1,0,0,0.0171,0.0,0,USR-0049,Starbucks,retail,offshore
601.26,6.4007,0.8782,-0.8773,-1.5244,0,0,87,15,6,1.6956,4,3,0,1,0,0.1638,0,0,1,0.1438,0.8782,0,USR-0108,Amazon,clothing,"New York, US"
669.19,6.5076,1.048,1.7147,4.3165,0,0,24,0,3,2.0155,4,0,0,1,0,0.143,1,0,0,0.1499,1.048,0,USR-0161,Amazon,retail,Unknown Location
1799.47,7.4958,3.8737,4.5076,-3.8892,1,0,60,15,4,0.6727,2,6,1,1,0,0.4551,1,1,0,1.7629,3.8737,0,USR-0119,Netflix,travel,Unknown Location
726.64,6.5898,1.1916,0.7568,-1.3587,0,0,152,13,4,0.778,10,1,0,0,1,0.5613,0,0,0,0.6688,0.0,0,USR-0149,CryptoBridge,retail,"New York, US"
794.12,6.6785,1.3603,0.6907,-0.8956,0,0,118,8,3,0.6673,6,0,0,0,0,0.1546,0,0,0,0.2103,0.0,0,USR-0150,Walmart,food,"New York, US"
651.85,6.4813,1.0046,0.6912,-4.418,0,0,103,6,6,0.5477,7,3,0,0,0,0.0364,0,1,1,0.0366,0.0,0,USR-0176,Netflix,gambling,"Seattle, US"
772.56,6.651,1.3064,3.348,-5.565,0,0,53,5,10,0.7141,11,5,1,0,0,0.406,0,0,0,0.5304,0.0,0,USR-0037,Netflix,clothing,"Seattle, US"
909.15,6.8136,1.6479,-4.9382,2.28,0,0,125,15,10,0.8798,5,0,0,1,0,0.4898,0,1,0,0.8071,1.6479,1,USR-0143,Uber,crypto,"New York, US"
338.16,5.8265,0.2204,0.5885,-1.0513,0,0,29,5,5,1.3928,19,4,0,0,0,0.01,0,0,0,0.0022,0.0,0,USR-0163,McDonald's,retail,"New York, US"
1241.53,7.1249,2.4788,1.6427,-0.2625,1,0,116,5,9,2.5754,4,4,0,1,0,0.3623,1,1,1,0.8981,2.4788,0,USR-0199,Starbucks,crypto,offshore
917.52,6.8228,1.6688,-1.3389,1.2402,0,0,87,1,8,2.1739,18,1,0,0,0,0.2251,1,0,0,0.3756,0.0,0,USR-0160,Shell Gas,utilities,anonymous
981.14,6.8897,1.8278,1.6961,1.094,0,0,98,1,8,1.0343,0,6,1,1,0,0.3769,0,1,1,0.6889,1.8278,0,USR-0011,Netflix,travel,"San Francisco, US"
1750.81,7.4684,3.752,2.1369,1.8908,1,0,91,5,8,2.1829,3,2,0,1,0,0.0728,0,1,0,0.2731,3.752,0,USR-0138,Target,travel,"New York, US"
4285.7,8.3633,10.0892,2.7945,-0.6979,1,0,27,11,8,0.7084,0,1,0,1,0,0.5897,0,1,0,5.9496,10.0892,0,USR-0078,CryptoBridge,electronics,"Seattle, US"
1515.65,7.3243,3.1641,5.3618,-2.2468,1,0,48,15,16,3.039,8,1,0,0,0,0.446,0,0,0,1.4112,0.0,0,USR-0077,Netflix,clothing,"Chicago, US"
930.19,6.8365,1.7005,0.1132,0.4291,0,0,61,6,14,1.0161,11,2,0,0,1,0.0397,0,0,0,0.0675,0.0,1,USR-0185,Target,food,"Chicago, US"
566.51,6.3413,0.7913,2.4622,0.1165,0,0,133,7,8,2.1835,9,2,0,0,1,0.202,0,1,0,0.1598,0.0,0,USR-0153,Target,travel,"San Francisco, US"
221.07,5.403,-0.0723,-0.4692,5.4065,0,0,68,9,12,1.3928,18,0,0,0,0,0.01,0,1,1,-0.0007,-0.0,1,USR-0002,Target,gambling,"Austin, US"
651.69,6.4811,1.0042,1.0374,1.1907,0,0,301,15,13,1.8326,2,1,0,1,0,0.7557,0,0,1,0.7589,1.0042,0,USR-0064,PawnShop Plus,clothing,"San Francisco, US"
1029.55,6.9378,1.9489,3.5455,1.1197,1,0,39,15,14,0.7067,0,1,0,1,0,0.7337,1,1,0,1.4299,1.9489,0,USR-0035,Unknown Vendor,crypto,offshore
1439.03,7.2724,2.9726,-0.3834,-0.284,1,0,93,2,4,1.3891,5,5,1,1,0,0.577,0,1,1,1.7152,2.9726,0,USR-0007,PawnShop Plus,gambling,"Austin, US"
996.22,6.905,1.8656,1.6699,-1.6353,0,0,111,15,13,1.4718,23,5,1,1,0,0.2545,0,0,0,0.4748,1.8656,0,USR-0085,Starbucks,food,"Chicago, US"
1082.03,6.9875,2.0801,2.9018,1.3901,1,0,63,13,4,1.0935,2,4,0,1,0,0.7472,0,1,1,1.5543,2.0801,0,USR-0146,Unknown Vendor,gambling,"Seattle, US"
246.82,5.5127,-0.008,3.1913,1.4059,0,0,174,15,4,0.9227,2,0,0,1,0,0.4077,1,1,0,-0.0033,-0.008,0,USR-0067,Target,gambling,offshore
589.77,6.3814,0.8494,-1.6585,-0.2612,0,0,55,12,8,1.2087,0,3,0,1,0,0.493,0,1,1,0.4188,0.8494,0,USR-0042,Walmart,gambling,"New York, US"
1075.91,6.9819,2.0648,2.3022,-4.9099,1,0,81,6,25,0.6642,5,2,0,1,0,0.01,0,0,1,0.0206,2.0648,0,USR-0118,McDonald's,retail,"San Francisco, US"
687.58,6.5346,1.094,-0.3653,2.9253,0,0,142,4,12,1.0971,3,1,0,1,0,0.4431,1,0,0,0.4848,1.094,0,USR-0125,Target,food,offshore
777.13,6.6569,1.3178,0.0769,4.4256,0,0,114,11,7,1.8221,4,1,0,1,0,0.01,1,0,0,0.0132,1.3178,0,USR-0167,Shell Gas,healthcare,offshore
634.77,6.4548,0.9619,0.4022,-2.2461,0,0,43,12,16,2.2271,1,4,0,1,0,0.4986,0,0,0,0.4796,0.9619,0,USR-0169,Target,clothing,"Chicago, US"
959.77,6.8677,1.7744,2.4224,-1.739,0,0,27,1,7,1.6972,9,2,0,0,1,0.3016,0,1,1,0.5352,0.0,0,USR-0024,Uber,travel,"Seattle, US"
1535.38,7.3372,3.2135,2.7671,0.1859,1,0,226,7,10,1.4951,0,3,0,1,0,0.0213,0,0,0,0.0684,3.2135,0,USR-0188,Target,utilities,"Austin, US"
1185.36,7.0786,2.3384,3.8583,3.1629,1,0,129,5,4,0.5732,4,5,1,1,0,0.4731,1,1,0,1.1063,2.3384,0,USR-0046,Walmart,electronics,Unknown Location
562.93,6.3349,0.7823,0.1762,-0.1459,0,0,151,0,10,1.9196,8,1,0,0,0,0.0704,0,1,0,0.0551,0.0,0,USR-0019,Uber,electronics,"Seattle, US"
1189.7,7.0823,2.3492,3.7843,-2.5868,1,0,48,11,3,2.0793,2,5,1,1,0,0.3258,1,0,0,0.7654,2.3492,0,USR-0068,Shell Gas,healthcare,offshore
677.46,6.5198,1.0687,-0.6675,1.5013,0,0,97,6,11,0.7842,8,2,0,0,0,0.2143,0,1,0,0.229,0.0,1,USR-0102,Amazon,crypto,"Austin, US"
814.24,6.7035,1.4106,-0.2836,4.9363,0,0,184,15,9,0.5388,3,1,0,1,0,0.01,1,0,1,0.0141,1.4106,0,USR-0042,Amazon,food,anonymous
126.8,4.8505,-0.308,1.5598,-1.4866,0,0,32,13,18,0.5052,5,1,0,1,0,0.5662,0,0,0,-0.1744,-0.308,0,USR-0032,Unknown Vendor,clothing,"Seattle, US"
2224.38,7.7077,4.936,4.2606,1.7894,1,0,53,10,3,1.2331,7,5,1,0,0,0.4277,0,1,0,2.1111,0.0,0,USR-0167,McDonald's,crypto,"New York, US"
749.86,6.6212,1.2496,-1.4274,0.6986,0,0,65,3,4,0.7996,3,0,0,1,0,0.5283,1,0,1,0.6602,1.2496,1,USR-0109,Starbucks,food,offshore
227.6,5.432,-0.056,2.019,2.2026,0,0,95,0,6,0.8619,14,1,0,0,1,0.1683,1,0,1,-0.0094,-0.0,0,USR-0036,Walmart,clothing,offshore
130.17,4.8765,-0.2996,-4.2788,0.9501,0,0,141,15,4,1.4623,3,3,0,1,0,0.2962,0,0,0,-0.0887,-0.2996,1,USR-0097,Netflix,utilities,"Austin, US"
1027.46,6.9358,1.9436,-0.6089,-0.443,1,0,46,5,13,2.1929,9,4,0,0,1,0.2931,0,1,1,0.5697,0.0,0,USR-0164,Shell Gas,gambling,"Seattle, US"
486.32,6.1889,0.5908,-0.1423,-3.1189,0,0,168,14,8,1.2523,7,3,0,0,0,0.2149,0,0,1,0.127,0.0,0,USR-0131,McDonald's,healthcare,"Austin, US"
1073.49,6.9796,2.0587,0.8235,-1.6469,1,0,144,7,6,1.5047,3,1,0,1,0,0.5913,0,1,1,1.2173,2.0587,0,USR-0073,Casino Royal,crypto,"Austin, US"
140.87,4.9549,-0.2728,-0.3677,-3.1136,0,0,98,12,24,0.763,23,4,0,1,0,0.01,0,1,1,-0.0027,-0.2728,0,USR-0136,Starbucks,travel,"San Francisco, US"
443.43,6.0968,0.4836,-3.2297,0.4899,0,0,45,3,6,0.6384,3,4,0,1,0,0.4307,1,0,0,0.2083,0.4836,1,USR-0097,Shell Gas,retail,offshore
1157.82,7.0552,2.2695,1.8169,1.6256,1,0,113,5,14,0.5191,10,0,0,0,1,0.3499,1,1,0,0.7941,0.0,0,USR-0123,Amazon,electronics,offshore
334.15,5.8146,0.2104,0.3453,-0.0319,0,0,88,6,11,1.106,6,4,0,0,0,0.3943,0,1,1,0.083,0.0,0,USR-0070,Walmart,crypto,"New York, US"
2830.58,7.9486,6.4514,3.7294,-0.0187,1,0,105,10,13,1.3635,5,5,1,1,0,0.01,0,1,0,0.0645,6.4514,0,USR-0169,Walmart,gambling,"Seattle, US"
526.05,6.2673,0.6901,2.7194,1.387,0,0,258,12,4,0.7172,19,0,0,0,0,0.01,0,1,0,0.0069,0.0,1,USR-0196,Netflix,gambling,"San Francisco, US"
